7.712250, 7.533080, 1.109109
6.572551, 7.514310, 1.102843
7.513381, 7.545903, 1.122881
7.703113, 7.586460, 1.152363
7.931535, 7.637740, 1.187635
7.049284, 7.640919, 1.195475
8.368727, 7.713599, 1.246793
8.064782, 7.767854, 1.281501
6.796402, 7.753563, 1.273767
8.347274, 7.821187, 1.307115
7.969743, 7.866419, 1.329992
6.692286, 7.842869, 1.312276
7.227664, 7.848147, 1.310486
8.356103, 7.912280, 1.341167
8.203835, 7.966079, 1.375838
8.077313, 8.011332, 1.399760
7.094577, 8.003299, 1.386685
8.329286, 8.060044, 1.412313
7.516288, 8.072005, 1.415641
6.855514, 8.048888, 1.402826
8.269158, 8.100627, 1.430905
7.477324, 8.108911, 1.427697
7.551955, 8.120702, 1.434898
6.930842, 8.099485, 1.416768
8.035101, 8.136791, 1.441388
7.796217, 8.160267, 1.452210
8.276267, 8.207895, 1.473561
6.966415, 8.185212, 1.460768
7.617051, 8.197419, 1.470160
6.906477, 8.172038, 1.453787
7.289614, 8.167443, 1.441398
8.466969, 8.224382, 1.469917
8.333655, 8.272141, 1.489635
7.662149, 8.282951, 1.494525
7.468654, 8.283152, 1.488292
7.907766, 8.306211, 1.501519
7.002460, 8.281155, 1.489069
6.925696, 8.252923, 1.466433
7.447196, 8.252864, 1.466053
7.392772, 8.249998, 1.466963
7.594656, 8.257681, 1.461504
7.917140, 8.281807, 1.475730
8.077494, 8.313351, 1.486677
7.744854, 8.326304, 1.495518
8.546073, 8.380603, 1.521483
7.825429, 8.395233, 1.529943
7.915121, 8.413981, 1.537422
8.469878, 8.460957, 1.561794
7.308654, 8.445511, 1.550152
8.288720, 8.481684, 1.564334
8.809690, 8.543653, 1.597860
8.645121, 8.594784, 1.627446
7.681576, 8.593771, 1.627878
8.436563, 8.632104, 1.639942
7.467356, 8.618283, 1.631019
8.621070, 8.665075, 1.648781
6.998325, 8.625212, 1.619458
8.882935, 8.684997, 1.645237
7.341766, 8.661929, 1.625457
8.660362, 8.708470, 1.652493
7.139119, 8.673818, 1.627144
7.553526, 8.661846, 1.611464
8.578191, 8.703692, 1.635432
7.073017, 8.665424, 1.613161
7.895431, 8.671329, 1.606369
8.374153, 8.701811, 1.619141
7.238223, 8.671696, 1.593964
8.167270, 8.690981, 1.599088
8.210091, 8.711677, 1.607448
7.638571, 8.701563, 1.589759
7.993169, 8.710152, 1.594038
8.269458, 8.732769, 1.601177
8.297851, 8.755877, 1.607430
7.537313, 8.738178, 1.586169
7.220181, 8.704391, 1.566715
8.937455, 8.761501, 1.599857
8.063467, 8.770906, 1.603610
8.763538, 8.816482, 1.627536
7.834386, 8.811697, 1.612774
7.818502, 8.805926, 1.598635
8.458292, 8.833641, 1.615959
7.664938, 8.818801, 1.596990
8.411928, 8.843204, 1.600509
7.786313, 8.833884, 1.593335
7.576041, 8.813782, 1.574143
7.409465, 8.785468, 1.549550
8.764524, 8.828706, 1.566683
7.610705, 8.809971, 1.551904
7.851316, 8.804356, 1.544590
7.691992, 8.790514, 1.533298
8.305692, 8.809179, 1.544703
8.360796, 8.830103, 1.559316
8.020430, 8.832491, 1.557336
7.880816, 8.827331, 1.545682
7.800889, 8.817951, 1.533065
8.394632, 8.839660, 1.534887
8.671972, 8.874796, 1.546184
8.705696, 8.910286, 1.564892
8.611778, 8.939613, 1.584206
8.395920, 8.956505, 1.583429
8.576894, 8.981987, 1.590695
8.387030, 8.996479, 1.594986
8.084309, 8.994456, 1.584785
8.973793, 9.038719, 1.602520
7.685751, 9.014032, 1.589094
7.517121, 8.981306, 1.561483
7.775233, 8.963000, 1.543808
8.810602, 8.999240, 1.559194
7.422251, 8.961625, 1.539353
8.040478, 8.957649, 1.535785
8.750736, 8.990752, 1.545164
7.812323, 8.973486, 1.532513
8.794681, 9.007958, 1.542434
8.776609, 9.040091, 1.559220
9.250029, 9.095777, 1.591411
7.804278, 9.073884, 1.572824
9.157915, 9.123276, 1.593808
9.318340, 9.179167, 1.625440
8.309043, 9.180209, 1.616692
9.267848, 9.231064, 1.639670
9.017919, 9.266779, 1.647639
8.016238, 9.248534, 1.623910
8.662886, 9.264344, 1.620469
8.558814, 9.273874, 1.619068
9.458259, 9.329797, 1.641226
9.218277, 9.370936, 1.657374
8.914402, 9.394428, 1.656929
9.481704, 9.446455, 1.683201
9.368619, 9.490549, 1.700422
8.905542, 9.508604, 1.699540
9.190843, 9.540586, 1.706313
8.175570, 9.518100, 1.683854
8.601129, 9.518471, 1.681700
9.260981, 9.553079, 1.689283
9.426043, 9.594759, 1.703863
8.514965, 9.587099, 1.690030
8.893798, 9.599227, 1.687546
8.787113, 9.605184, 1.688879
8.878043, 9.615642, 1.694545
9.131821, 9.638867, 1.700384
9.405218, 9.675326, 1.713928
7.975296, 9.635581, 1.682918
8.780698, 9.639194, 1.684443
9.398703, 9.674870, 1.699747
9.055313, 9.691168, 1.702413
8.077964, 9.655646, 1.675224
8.294065, 9.632498, 1.655862
7.844913, 9.586479, 1.618808
8.967443, 9.600426, 1.616155
8.995364, 9.615105, 1.619423
8.794723, 9.618512, 1.607870
7.967446, 9.578398, 1.584687
9.141533, 9.600935, 1.590880
8.315205, 9.579390, 1.576723
9.140487, 9.601524, 1.577969
9.365877, 9.634410, 1.592346
8.777123, 9.635151, 1.581855
9.815325, 9.689763, 1.601680
9.718172, 9.737050, 1.619564
8.597138, 9.723869, 1.605096
8.378272, 9.699546, 1.585227
9.849641, 9.752786, 1.611365
9.728636, 9.797561, 1.624628
8.337531, 9.767819, 1.601529
9.540448, 9.801743, 1.611586
9.799563, 9.847822, 1.636163
9.523225, 9.877609, 1.640256
8.673692, 9.861702, 1.625822
9.141569, 9.870623, 1.623942
9.274333, 9.886035, 1.631305
8.995922, 9.886273, 1.627126
9.357759, 9.905163, 1.625686
8.481383, 9.877314, 1.601469
9.800867, 9.919258, 1.625996
8.827111, 9.908827, 1.618048
9.383040, 9.927670, 1.621555
9.453108, 9.949286, 1.626572
8.227721, 9.905917, 1.593918
9.247234, 9.917207, 1.598624
8.167822, 9.871636, 1.568397
8.158147, 9.826959, 1.530603
9.352854, 9.845976, 1.533105
9.934394, 9.894412, 1.550398
8.516129, 9.866833, 1.530022
9.155441, 9.873434, 1.524887
9.468019, 9.895836, 1.526574
8.510673, 9.867252, 1.508334
9.974408, 9.916084, 1.534729
10.018863, 9.965357, 1.555244
9.181611, 9.969007, 1.555699
10.133281, 10.022222, 1.587454
9.981358, 10.065516, 1.605386
9.697332, 10.092160, 1.608756
8.638132, 10.062319, 1.588490
8.614330, 10.032234, 1.569617
9.542251, 10.051658, 1.580509
8.553338, 10.018712, 1.559733
10.203850, 10.073153, 1.593749
8.641649, 10.044097, 1.576620
9.253695, 10.047928, 1.571222
10.170441, 10.099406, 1.602005
9.578453, 10.118156, 1.613502
9.147492, 10.113652, 1.604828
9.243170, 10.114178, 1.602279
8.868137, 10.094882, 1.578943
9.522329, 10.110255, 1.587080
8.469433, 10.070008, 1.558869
10.037807, 10.112916, 1.575141
9.132766, 10.106719, 1.558692
8.501333, 10.067496, 1.530218
8.841894, 10.047273, 1.511332
9.849574, 10.080275, 1.528961
10.238687, 10.132311, 1.552699
9.152965, 10.125719, 1.550506
10.013402, 10.164193, 1.563582
9.887426, 10.194475, 1.573429
10.308374, 10.245522, 1.600766
10.014957, 10.279356, 1.617752
10.138741, 10.318395, 1.639109
9.712221, 10.333752, 1.648219
8.742908, 10.297913, 1.625600
9.038298, 10.278736, 1.613465
9.738237, 10.296794, 1.624541
10.349107, 10.345942, 1.640460
8.692044, 10.306425, 1.604403
9.528100, 10.311760, 1.605220
9.774022, 10.329703, 1.614727
9.779170, 10.347183, 1.619223
10.251098, 10.388433, 1.630893
9.683045, 10.398261, 1.629042
10.098796, 10.429317, 1.644981
9.178344, 10.411036, 1.625635
9.736351, 10.422440, 1.633210
10.533036, 10.475006, 1.659872
9.091429, 10.450247, 1.638114
9.491971, 10.447130, 1.632635
10.059808, 10.473608, 1.639583
9.596678, 10.474791, 1.637166
10.126372, 10.503496, 1.649984
9.159048, 10.480449, 1.625886
9.256224, 10.463013, 1.606627
8.782355, 10.421153, 1.570982
10.464823, 10.468400, 1.591855
9.412955, 10.458816, 1.578032
9.833660, 10.471275, 1.574704
9.290421, 10.454741, 1.563228
8.946471, 10.420722, 1.537863
10.589625, 10.473567, 1.562443
9.882066, 10.487347, 1.560559
10.747913, 10.545598, 1.586047
9.527919, 10.537887, 1.578005
8.937831, 10.499599, 1.557168
8.870152, 10.459084, 1.528503
9.455771, 10.450413, 1.515731
10.520292, 10.497478, 1.538857
9.824942, 10.506513, 1.545654
9.281967, 10.486821, 1.529457
10.756762, 10.544826, 1.565656
9.088822, 10.513663, 1.545931
10.352710, 10.549508, 1.560401
9.125717, 10.519726, 1.530922
10.684938, 10.572275, 1.562072
9.911895, 10.582460, 1.559039
10.525010, 10.624213, 1.585728
10.137225, 10.644133, 1.588297
10.477454, 10.680816, 1.597886
9.192808, 10.648783, 1.569012
10.902870, 10.707071, 1.603818
9.569793, 10.693644, 1.593904
10.649486, 10.737063, 1.619648
10.533461, 10.772847, 1.637752
9.396602, 10.747753, 1.610016
10.581724, 10.785264, 1.631987
11.032217, 10.844812, 1.655365
9.763080, 10.835655, 1.640311
10.003028, 10.839136, 1.636771
10.408057, 10.863515, 1.647190
10.310985, 10.881888, 1.656788
9.282530, 10.845800, 1.630591
9.403913, 10.817134, 1.605016
9.368918, 10.787362, 1.575960
10.314899, 10.807875, 1.586863
10.496651, 10.837051, 1.597928
9.794687, 10.828264, 1.580373
10.716412, 10.867757, 1.603650
9.266530, 10.830031, 1.575391
9.998600, 10.831778, 1.575289
10.115299, 10.839536, 1.579478
9.836493, 10.832386, 1.570783
9.240870, 10.794206, 1.540830
9.492444, 10.770348, 1.522598
9.418369, 10.743281, 1.498071
10.831864, 10.790783, 1.519129
11.090453, 10.849872, 1.543897
9.405348, 10.818732, 1.527506
10.344150, 10.837764, 1.538895
11.155731, 10.898531, 1.575565
10.085992, 10.901186, 1.570274
10.596819, 10.930213, 1.578994
10.408827, 10.948214, 1.585461
10.984852, 10.995510, 1.606451
11.193102, 11.051887, 1.637689
10.938487, 11.092875, 1.657086
10.133776, 11.090299, 1.654708
10.995918, 11.132761, 1.674475
10.884554, 11.167634, 1.681313
11.098543, 11.212079, 1.695171
10.838863, 11.241075, 1.702643
10.452277, 11.248577, 1.697536
10.434803, 11.254640, 1.692356
10.783682, 11.278579, 1.705918
10.961891, 11.310840, 1.715644
9.738002, 11.277862, 1.693714
9.861795, 11.252314, 1.667110
11.168563, 11.295609, 1.681974
9.858050, 11.268628, 1.656382
10.125979, 11.256443, 1.648260
11.286866, 11.305302, 1.676131
10.479554, 11.310196, 1.675228
9.929448, 11.286072, 1.657064
10.855286, 11.310910, 1.658133
9.993835, 11.289578, 1.638649
11.116925, 11.327378, 1.647802
9.854238, 11.297647, 1.626730
10.702015, 11.313076, 1.627312
11.336827, 11.360963, 1.653039
10.947992, 11.386685, 1.659420
11.275109, 11.428292, 1.672274
11.166602, 11.462591, 1.692280
10.810814, 11.476958, 1.691486
11.167528, 11.509151, 1.698828
10.218578, 11.490452, 1.686568
11.420017, 11.535117, 1.710257
10.027973, 11.505371, 1.687108
10.566085, 11.504623, 1.681093
10.985044, 11.525687, 1.692108
10.351423, 11.512704, 1.671533
10.925200, 11.529947, 1.680424
11.331578, 11.567632, 1.691549
10.527551, 11.561749, 1.682620
10.528478, 11.555987, 1.675327
10.949289, 11.572344, 1.684165
11.563097, 11.620081, 1.705840
11.532463, 11.664289, 1.721457
10.701303, 11.663261, 1.713291
10.374864, 11.645056, 1.698870
10.292143, 11.622995, 1.677204
10.412337, 11.607846, 1.666673
11.318887, 11.640465, 1.679077
10.801731, 11.644781, 1.678941
11.557732, 11.688370, 1.702718
10.436343, 11.671772, 1.690018
9.865656, 11.625719, 1.649619
10.447503, 11.611334, 1.629874
11.180982, 11.635477, 1.634871
10.240827, 11.609530, 1.619962
11.819433, 11.666816, 1.643268
10.135928, 11.633818, 1.611936
10.334514, 11.611997, 1.585733
11.002229, 11.625518, 1.585569
10.871670, 11.631474, 1.578583
11.734648, 11.682021, 1.599605
10.770535, 11.680278, 1.597299
11.645971, 11.724296, 1.622446
11.327296, 11.750047, 1.633925
10.684393, 11.741155, 1.621781
10.914479, 11.744376, 1.615352
11.444183, 11.774954, 1.627760
11.102280, 11.786525, 1.635557
10.567369, 11.769732, 1.623821
11.426741, 11.798319, 1.635149
10.522719, 11.778469, 1.614766
10.498310, 11.757866, 1.598815
11.098703, 11.769231, 1.600747
10.767040, 11.762812, 1.597805
10.278640, 11.730972, 1.568723
11.858026, 11.782429, 1.586367
11.152521, 11.794997, 1.591337
10.480272, 11.771920, 1.574201
11.007981, 11.777020, 1.566538
11.506197, 11.807674, 1.575001
10.922597, 11.806623, 1.574323
11.013109, 11.810342, 1.577005
11.370811, 11.832442, 1.577569
10.398467, 11.802636, 1.549148
10.508649, 11.779349, 1.526038
10.826374, 11.773303, 1.519497
11.121381, 11.782768, 1.520135
11.710016, 11.822410, 1.531951
12.147507, 11.883356, 1.569161
10.281016, 11.844691, 1.547825
12.045766, 11.899438, 1.569062
10.339434, 11.862904, 1.543534
10.637602, 11.843168, 1.531271
11.836782, 11.886666, 1.550317
10.437276, 11.855368, 1.527560
11.117956, 11.860612, 1.526657
11.513654, 11.886145, 1.532085
11.446653, 11.907133, 1.544168
11.936454, 11.952853, 1.563549
10.482644, 11.920736, 1.532630
11.300327, 11.932252, 1.536438
11.076470, 11.931465, 1.524841
12.203702, 11.989445, 1.560217
12.181793, 12.044093, 1.581534
10.773543, 12.022925, 1.557331
12.257356, 12.079858, 1.591723
12.051851, 12.123872, 1.604869
11.437598, 12.134082, 1.612287
10.806496, 12.110945, 1.595818
11.695036, 12.134965, 1.607670
11.947357, 12.171295, 1.629885
11.903645, 12.204009, 1.644919
12.214057, 12.251670, 1.669426
11.585475, 12.264621, 1.667347
12.405418, 12.319676, 1.690757
11.775613, 12.339665, 1.696033
10.527137, 12.293427, 1.654004
11.247455, 12.286050, 1.636554
10.728570, 12.251599, 1.613358
12.142048, 12.292114, 1.634142
10.922057, 12.267285, 1.609717
11.321424, 12.264073, 1.609145
11.966192, 12.294503, 1.615191
10.603361, 12.252331, 1.578599
10.943400, 12.229136, 1.557454
10.896461, 12.204037, 1.531311
11.961389, 12.235143, 1.539412
11.171768, 12.223679, 1.527197
10.940404, 12.200321, 1.504045
11.085956, 12.185281, 1.496820
11.555363, 12.195180, 1.493229
11.751569, 12.214793, 1.501338
12.383652, 12.266534, 1.521481
11.453339, 12.267540, 1.510823
11.038272, 12.246675, 1.498950
11.194336, 12.234676, 1.489923
12.544789, 12.293530, 1.518626
11.454237, 12.293165, 1.512278
11.764781, 12.308910, 1.519009
11.743670, 12.322854, 1.519878
10.785995, 12.286080, 1.491642
11.998940, 12.313772, 1.501061
11.810237, 12.330386, 1.500819
11.262830, 12.317579, 1.486598
12.237950, 12.356015, 1.505816
12.376463, 12.400288, 1.532396
11.460354, 12.395117, 1.527173
12.095813, 12.423293, 1.543859
11.317056, 12.409828, 1.538170
11.116227, 12.386331, 1.520854
11.274537, 12.371844, 1.509608
12.415655, 12.417454, 1.537605
10.896323, 12.382114, 1.517408
12.370309, 12.424955, 1.537684
11.937490, 12.443588, 1.547621
11.349286, 12.430743, 1.534541
12.704111, 12.488900, 1.558835
11.390870, 12.476206, 1.547498
12.408934, 12.517016, 1.566852
11.124988, 12.489183, 1.545808
12.832486, 12.551307, 1.571685
12.240197, 12.580113, 1.586702
11.399482, 12.563927, 1.574896
11.876845, 12.573145, 1.575516
11.595160, 12.567160, 1.565302
12.751863, 12.621631, 1.591789
12.953636, 12.684519, 1.620681
12.309025, 12.711203, 1.622907
12.627412, 12.753313, 1.642993
12.071064, 12.764750, 1.645735
12.323313, 12.788754, 1.649589
12.788388, 12.835950, 1.670046
12.238576, 12.852636, 1.678704
12.981771, 12.907470, 1.706249
12.242959, 12.921691, 1.713661
12.674394, 12.957814, 1.726735
12.958208, 13.007266, 1.748740
12.688284, 13.040724, 1.765266
12.540600, 13.065169, 1.774823
12.334227, 13.077877, 1.780669
12.788203, 13.113702, 1.793052
12.205458, 13.117500, 1.781710
11.423611, 13.080072, 1.755663
12.731799, 13.112029, 1.759490
12.303816, 13.120205, 1.758732
11.695925, 13.096201, 1.740570
11.273212, 13.050871, 1.711431
12.674551, 13.080171, 1.719083
11.653572, 13.054815, 1.693620
13.119299, 13.106596, 1.712207
12.693080, 13.133951, 1.717055
11.871975, 13.117144, 1.697125
11.578283, 13.085424, 1.677060
12.848978, 13.121001, 1.685376
11.935390, 13.107338, 1.671773
13.034643, 13.151470, 1.695870
13.019296, 13.193129, 1.714401
13.185432, 13.241689, 1.727861
12.444583, 13.249457, 1.721217
13.153929, 13.293809, 1.744983
11.350094, 13.242290, 1.711501
11.975527, 13.225204, 1.700635
11.904166, 13.204975, 1.688066
12.675096, 13.225618, 1.693089
12.816400, 13.252685, 1.700180
11.934269, 13.232493, 1.681698
12.038086, 13.218225, 1.664958
11.580768, 13.180362, 1.636234
12.756503, 13.204987, 1.638765
12.095252, 13.193832, 1.618469
11.942951, 13.174897, 1.605726
11.715486, 13.144727, 1.588015
12.639996, 13.163929, 1.600174
11.645154, 13.130491, 1.580031
13.028149, 13.170286, 1.590594
12.012977, 13.155323, 1.572135
11.798936, 13.129480, 1.550666
13.121550, 13.173495, 1.572814
12.728581, 13.195307, 1.581004
13.320841, 13.247176, 1.608698
11.621038, 13.208370, 1.585030
13.054461, 13.245749, 1.603604
13.031353, 13.280396, 1.613140
13.215494, 13.323215, 1.633749
12.974976, 13.351873, 1.649387
12.359749, 13.347174, 1.633388
12.290641, 13.338748, 1.621897
11.700174, 13.299503, 1.586325
12.766152, 13.317149, 1.596676
11.775216, 13.282361, 1.572906
11.874411, 13.253899, 1.553458
11.872543, 13.226286, 1.535853
13.446696, 13.281701, 1.557580
13.016449, 13.312455, 1.570698
12.400738, 13.309799, 1.562937
13.300259, 13.354083, 1.585334
13.142399, 13.388412, 1.599172
13.200901, 13.424417, 1.615244
12.479949, 13.421318, 1.606445
13.421608, 13.467422, 1.633952
13.157142, 13.498053, 1.649624
11.772851, 13.455259, 1.624588
13.226591, 13.489923, 1.645379
13.718420, 13.549006, 1.676409
12.128353, 13.522883, 1.660784
13.067044, 13.546660, 1.671061
12.531828, 13.541434, 1.657332
12.896111, 13.555223, 1.662290
13.123681, 13.580328, 1.674436
13.313802, 13.614442, 1.694686
13.379849, 13.650685, 1.707877
12.646194, 13.647100, 1.698310
12.038780, 13.611778, 1.675465
13.736000, 13.666234, 1.700829
13.273491, 13.694342, 1.705695
12.953654, 13.704493, 1.705497
13.888966, 13.762934, 1.731572
12.798414, 13.762060, 1.719659
13.089531, 13.776166, 1.721340
11.968300, 13.730944, 1.683135
12.840469, 13.732576, 1.674585
12.020648, 13.691024, 1.638505
12.744933, 13.688498, 1.629482
12.090821, 13.651796, 1.608514
13.539318, 13.691914, 1.621698
12.073032, 13.653774, 1.592512
12.668683, 13.647934, 1.584417
12.061416, 13.610453, 1.558144
13.156322, 13.631259, 1.558563
13.786193, 13.684038, 1.588041
13.485024, 13.719137, 1.604476
13.360445, 13.746297, 1.611400
13.936353, 13.802448, 1.644386
12.929547, 13.803926, 1.638431
13.085693, 13.813328, 1.638329
12.623767, 13.798000, 1.616230
12.283193, 13.765195, 1.593947
13.618460, 13.803177, 1.610865
13.851173, 13.851740, 1.628778
13.156739, 13.862040, 1.626453
13.343904, 13.881531, 1.630903
12.509660, 13.856473, 1.603477
14.118998, 13.916162, 1.637100
12.860051, 13.907857, 1.625169
12.478493, 13.879786, 1.606680
13.785132, 13.920767, 1.619370
13.436091, 13.941826, 1.626382
13.357508, 13.957858, 1.628785
13.294436, 13.969731, 1.622056
12.358327, 13.932101, 1.600738
13.114903, 13.935287, 1.599407
14.206293, 13.995235, 1.628443
13.496509, 14.015759, 1.630824
14.266221, 14.075536, 1.659880
13.344034, 14.084842, 1.658414
12.518174, 14.050563, 1.637025
12.402730, 14.011401, 1.610772
12.420527, 13.974525, 1.590232
13.288910, 13.984271, 1.591903
13.457047, 14.002289, 1.594924
13.556822, 14.024720, 1.604535
13.330920, 14.034483, 1.608548
13.957757, 14.076626, 1.633893
13.905357, 14.114493, 1.652242
12.485483, 14.076633, 1.618486
13.112324, 14.072606, 1.610246
12.695778, 14.046830, 1.591638
14.418483, 14.111763, 1.620210
12.533370, 14.075600, 1.585477
12.899967, 14.059575, 1.569317
13.437663, 14.072065, 1.573726
13.865344, 14.106324, 1.587834
13.715976, 14.131348, 1.593115
13.602120, 14.149405, 1.603889
12.776448, 14.123695, 1.588551
13.952289, 14.160176, 1.600632
13.451348, 14.169044, 1.604261
14.446184, 14.229505, 1.637296
13.061637, 14.215327, 1.619121
13.721299, 14.235918, 1.627784
13.645226, 14.251572, 1.623984
14.147507, 14.292590, 1.638938
13.122240, 14.278316, 1.619677
13.473289, 14.282675, 1.618599
14.160692, 14.322607, 1.633217
14.413015, 14.374133, 1.660286
12.641398, 14.331130, 1.626534
14.258748, 14.373886, 1.643232
13.354229, 14.367693, 1.634769
14.122260, 14.401673, 1.648158
13.650037, 14.409601, 1.646599
13.163948, 14.391574, 1.622360
14.027757, 14.419080, 1.636486
13.150491, 14.399571, 1.611943
14.571674, 14.454644, 1.633338
13.216514, 14.436735, 1.616572
14.255412, 14.473643, 1.638738
13.077904, 14.447748, 1.623731
14.420010, 14.492761, 1.641995
13.493261, 14.487532, 1.630404
13.354449, 14.475070, 1.619937
14.579058, 14.526920, 1.646853
14.554636, 14.575463, 1.665246
14.693222, 14.629334, 1.693495
13.008675, 14.593110, 1.661818
14.319543, 14.626368, 1.672760
13.140030, 14.596717, 1.655502
13.980097, 14.611826, 1.652426
13.283623, 14.589684, 1.627982
14.417181, 14.627354, 1.648675
14.132377, 14.648792, 1.661281
14.172196, 14.671472, 1.668935
13.067716, 14.635403, 1.635740
13.805440, 14.638784, 1.624647
13.811293, 14.642002, 1.615207
14.048428, 14.657187, 1.614088
13.154978, 14.624938, 1.589321
13.081591, 14.589935, 1.570347
13.355290, 14.570514, 1.560509
13.478478, 14.558200, 1.550781
14.420295, 14.595510, 1.574683
14.822676, 14.652384, 1.596684
13.051512, 14.614480, 1.568496
14.468112, 14.651801, 1.588546
13.643360, 14.644607, 1.578194
13.870432, 14.649261, 1.568504
14.168988, 14.669179, 1.580967
13.783525, 14.668152, 1.572200
14.882729, 14.724309, 1.594653
14.284428, 14.747017, 1.603896
14.417665, 14.775802, 1.619374
13.359764, 14.748135, 1.592405
14.430340, 14.777189, 1.607735
14.722258, 14.820269, 1.621175
13.626167, 14.804399, 1.611737
13.529594, 14.784063, 1.601143
13.348758, 14.755013, 1.583499
14.926787, 14.809401, 1.614891
14.445044, 14.836574, 1.622524
13.995404, 14.838986, 1.610495
13.510193, 14.815612, 1.585359
15.064139, 14.873935, 1.610113
15.078465, 14.930754, 1.639879
14.055883, 14.931921, 1.628356
13.546628, 14.906275, 1.613508
13.735214, 14.891226, 1.593212
13.723166, 14.875851, 1.579693
14.556937, 14.904335, 1.584414
